id,created_at,text,fav,RT
1558339321765429249,2022-08-13 06:27:01+00:00,やらかした……,2,0
1558335463999832065,2022-08-13 06:11:41+00:00,RT @yashi09: 新刊落としたのに何故か列が外に出来てる。何？ https://t.co/HG8ZghrLM5,0,5831
1558333489220820993,2022-08-13 06:03:50+00:00,対ありでした,7,0
1558266977453748224,2022-08-13 01:39:33+00:00,みんな、東2Q18きてくれよな！,5,1
1558252708955852800,2022-08-13 00:42:51+00:00,RT @mcr_nit: 設営完了しました！対戦よろしくお願いします！#C100 https://t.co/HOLEGHw1x7,0,3
1558228255815389184,2022-08-12 23:05:41+00:00,RT @210ciaclub: 深夜に失礼します。こちらが今回のコミケのおしながきです。オール100円になっています！是非当日一度手に取ってみて下さい😊 #C100 https://t.co/rHw8M2XJXG,0,8
1558224751226941440,2022-08-12 22:51:45+00:00,RT @mcr_nit: 明日の夏コミのお品書きです！ダウンロードカードでスマホやPCなどから気軽に見れるようにしました！よろしくお願いします！#C100#C100お品書き https://t.co/T0aI3wb9Yb,0,4
1558216983774380032,2022-08-12 22:20:53+00:00,私は集合時間に遅れました,5,0
1558216911644934144,2022-08-12 22:20:36+00:00,コミのケに行きます,7,0
1558097406818152448,2022-08-12 14:25:44+00:00,バルス！！！！！！！,6,0
1558097102949208065,2022-08-12 14:24:32+00:00,DTMやってみたい,4,0
1557959311300907008,2022-08-12 05:16:59+00:00,RT @telunet: アニカビのデデデについて・何をやっても許されるのが特権階級ゾイ←言った・国家ぐるみの場合は犯罪にならんゾイ←言った・一晩ブタ箱に入って目が覚めたゾイ←言った・今日も一日頑張るゾイ←言ってない・我が国はあくまでも独裁国悪の枢軸ゾイ←言った・他…,0,16510
1557642208760586240,2022-08-11 08:16:56+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1557203266261643264,2022-08-10 03:12:44+00:00,全身でクソ田舎を感じ取ってる https://t.co/XQiYsqBHLX,11,0
1557201918354567168,2022-08-10 03:07:23+00:00,泣ける居酒屋シリーズ,1,0
1557201815652823040,2022-08-10 03:06:58+00:00,"RT @Tori_Highball50: #大事なお知らせ大変申し訳ございません！無料企画について、明日8月11日(木,祝日)をもって終了と致します。添付画像ご一読いただけたら幸いです。 https://t.co/OjuURfFCIQ",0,291
1557053150254825473,2022-08-09 17:16:14+00:00,RT @yu_yuyu_1111: @Suwa1129 スワ「見た目ダサ…w」,0,1
1557030449004019712,2022-08-09 15:46:01+00:00,スティングレイの良さに気づいてしまった,4,0
1557030158938537984,2022-08-09 15:44:52+00:00,やめてくれよ盗撮💢💢💢になってる,4,0
1557003431612907520,2022-08-09 13:58:40+00:00,RT @purupuruomelet: 「ペイペイで！」は恥ずかしいから「バーコードで！」と言うんだけど、決済音の「ﾍﾟｲﾍﾟｲ♪ﾄﾞｩﾙﾙﾙﾙﾙﾙﾙｯｼﾞｬｰﾝ✨アタリッ❗️イェーーーーイ👍🏻」で台無し,0,17164
1556971505720119296,2022-08-09 11:51:48+00:00,RT @PR0GRAMMERHUM0R: Just to be sure https://t.co/gFFTB8bsZJ https://t.co/khfQK1SwbL,0,1444
1556967398850596865,2022-08-09 11:35:29+00:00,git管理雰囲気でやっちゃうの良くないよな,4,0
1556957070783823872,2022-08-09 10:54:27+00:00,ベース専門店とか行ってみたいな,6,0
1556954300286644225,2022-08-09 10:43:26+00:00,起きたらいいね通知102件はえぐいw,5,0
1556940134280441856,2022-08-09 09:47:09+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1556675622805508099,2022-08-08 16:16:04+00:00,9月前半は何か生み出すまで研究室籠る,5,0
1556674196687581185,2022-08-08 16:10:24+00:00,原宿とか渋谷とかのビル2階にあるファミレスとかめっちゃ好き,7,0
1556587195716497409,2022-08-08 10:24:42+00:00,RT @MacopeninSUTABA: これは衝撃すぎるなハーバード大学の研究で明らかになった「自宅で作業する人に比べ、スタバでMacを開きイキって作業している人の方が成長速度が早く、幸福度も倍近く変わる」という嘘のようで本当に嘘な研究。,0,2985
1556547065978978304,2022-08-08 07:45:14+00:00,RT @fzjf88XJ4b20sD7: ぴよっ https://t.co/3hO0p6H80m,0,1822
1556246980724420608,2022-08-07 11:52:48+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1556130052886372352,2022-08-07 04:08:10+00:00,RT @n0st0s_bg: アレガデネブシャンクスベガ君が指さす夏の大三角　アレガ　 ⭐　　　 　  / 　 ＼　　 　    /  　　　＼ 　　　  /　　　　　  ＼デネブ ⭐　　　   　　⭐ベガ　　　　＼　　　　　　/　　　　　 ＼　　　　 /…,0,3065
1555946881678983169,2022-08-06 16:00:19+00:00,RT @yu_yuyu_1111: 今日は皆さんご存知、星川サラの誕生日です。めでたい。,0,2
1555940925536600065,2022-08-06 15:36:39+00:00,RT @052ysk: ⠀            この戦争を        終わらせに来た‼︎#シャンクス                    /👔\                    👖  \__🐩🐩🐕🐩🐕🐈,0,8956
1555923031616528384,2022-08-06 14:25:33+00:00,ガチガチの指関節ゴリゴリ削ってヌルヌル動かしたいクソボケ,3,0
1555919565124947969,2022-08-06 14:11:46+00:00,チューニングしてたらアコギの弦飛ばしてもた……,6,0
1555913987770155008,2022-08-06 13:49:36+00:00,大学行きてえ,7,0
1555802597453246464,2022-08-06 06:26:59+00:00,RT @mizumizu_0313: 【問題】流山おおたかの森は何県でしょう,0,1
1555798581222682624,2022-08-06 06:11:01+00:00,楽器と酒だけの4日間楽しみすぎる,8,0
1555567763707826179,2022-08-05 14:53:50+00:00,ロックの部長、めっちゃ面白そう,6,0
1555544260338122756,2022-08-05 13:20:26+00:00,白衣かっけえ,1,0
1555544059707805696,2022-08-05 13:19:39+00:00,茨城県民と話すと完璧高校のノリ,6,0
1555543071018090496,2022-08-05 13:15:43+00:00,RT @skkkxy18: お久 https://t.co/3drYtvK4Bu,0,1
1555542829304520704,2022-08-05 13:14:45+00:00,❤️ https://t.co/FJmpNqdK7Y,11,0
1555512405844983808,2022-08-05 11:13:52+00:00,夏は大宮のシーシャバー行くぞおおおお,4,0
1555512131864662021,2022-08-05 11:12:46+00:00,RT @mizumizu_0313: い,0,1
1555512016160571393,2022-08-05 11:12:19+00:00,あ,4,1
1555506600160694272,2022-08-05 10:50:48+00:00,アーバンパークラインマジで長すぎてビビる,7,0
1555468078171168768,2022-08-05 08:17:43+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1555437885931028480,2022-08-05 06:17:45+00:00,米津玄師 - 春雷   Kenshi Yonezu - Shunrai https://t.co/9BIzSOnJ64 @YouTubeより,5,0
1555373845531353088,2022-08-05 02:03:16+00:00,この人たち有名人なんや,5,0
1555373786479747072,2022-08-05 02:03:02+00:00,RT @TDR_PR: 8月8日(月)放送の「ラヴィット！」は、ディズニー大好き、田辺さんと行く！東京ディズニーランド夏休みスペシャル！先週に引き続き、ぼる塾の3人がアトラクションにパレードと、東京ディズニーランドを満喫♪この夏のおススメ情報と共にパークの魅力をお届けします…,0,799
1555346691012046848,2022-08-05 00:15:22+00:00,この授業が終わったら俺、実家に帰るんだ・・・,14,0
1555186435111923712,2022-08-04 13:38:34+00:00,クラブ行きたい,7,0
1555173989223628802,2022-08-04 12:49:07+00:00,ディズニーのカクテルマジでかわいい,8,0
1555167784325492736,2022-08-04 12:24:28+00:00,絶対座椅子の方がよかったわデスク座るのがしんどい,7,0
1555052148898967552,2022-08-04 04:44:58+00:00,RT @monitero3315: コライドン、タイヤ1ミリも関係なくて好き https://t.co/roDEMs9FiO,0,14935
1555047792023724032,2022-08-04 04:27:39+00:00,"RT @Yu___shi____: "" Don't you want me ? "" https://t.co/1Gb9f21MnE",0,82
1555009935846453248,2022-08-04 01:57:14+00:00,RT @Tori_Highball50: 【大事なお知らせ】お得期間に8月中、すべての月曜日〜木曜日ってなってるトリけど、RT集計期間後の8月8日(月)〜8月31日(水)までが対象トリー！🐔わかりやすい書き方だと思ったら逆に紛らわしい書き方でごめんトリー！🐔その他詳細はLI…,0,313
1555009860495806464,2022-08-04 01:56:56+00:00,RT @Tori_Highball50: かなりハードル下げて今月もまたTwitter企画やるトリー！🐔RTよろトリー！🐔あと、8月中来店してTik Tokに鶏ヤロー来たことがわかるように #鶏ヤロー つけて投稿してくれたら2時間飲み放題555円になるトリー！🐔投稿した動画…,0,14438
1554844041069883392,2022-08-03 14:58:01+00:00,RT @Tori_Highball50: バズらせすぎトリー！🐔ありがトリー！🐔,0,371
1554843711779278848,2022-08-03 14:56:43+00:00,アンプに酒飲ませるくだりめっちゃ好き,4,0
1554839956686000134,2022-08-03 14:41:47+00:00,隣の研究室いつまで電気ついてんの,2,0
1554839571921522689,2022-08-03 14:40:16+00:00,【ゆるぼ】鳥ヤローでゲロ吐くまでハイボールバトルする人,7,0
1554836328663359489,2022-08-03 14:27:22+00:00,行くっきゃないな,5,0
1554811003824930816,2022-08-03 12:46:44+00:00,トランペット楽しい🎺,2,0
1554806047201968128,2022-08-03 12:27:03+00:00,RT @tomatoha831: 理系の男はモテないというより、女性との接点が無さすぎてモテるかどうかすら分からないが正しい。そして恐らく本当にモテない。,0,195
1554803253216702465,2022-08-03 12:15:57+00:00,ゲーム作るお仕事がしたいYO,10,0
1554803038896128000,2022-08-03 12:15:05+00:00,家帰るのダル,3,0
1554797891444944896,2022-08-03 11:54:38+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1554495947593641984,2022-08-02 15:54:49+00:00,RT @yu_yuyu_1111: @Suwa1129 俺以外のベーシストと仲良くしてるんですか！？😡,0,1
1554478181729828865,2022-08-02 14:44:13+00:00,もうベースってだけでかっこいいもん,4,0
1554478120258138115,2022-08-02 14:43:59+00:00,ベーシストの知り合い増えるのめちゃんこうれしい,6,0
1554465395478003712,2022-08-02 13:53:25+00:00,RT @KIT_OISHIIramen: 単位は1~2個落とすのがマナーです。フル単は「早く卒業したい」という意思表示になってしまい、教授に失礼です。,0,10286
1554336590855806977,2022-08-02 05:21:36+00:00,集中講義、部活みたいでおもろい,9,0
1554331021734121472,2022-08-02 04:59:28+00:00,家帰ったらレイアウト変えよう( ˘ω˘ ),5,0
1554304085498941440,2022-08-02 03:12:26+00:00,友達いないと仕事できねぇわ,10,0
1554283189992009730,2022-08-02 01:49:24+00:00,インターンマジでどうしよ,6,0
1554264509090435072,2022-08-02 00:35:10+00:00,こっから４００分キツW,4,0
1554263219086114816,2022-08-02 00:30:02+00:00,ディズニーで飲み歩きは面白そうすぎる,14,1
1554081613725650945,2022-08-01 12:28:24+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1553792848885338112,2022-07-31 17:20:57+00:00,焼酎飲む人→賢い、天才、頭がいい飲まない人→何してもダメ,7,0
1553768657142284288,2022-07-31 15:44:50+00:00,よくない https://t.co/Dkrs9AGr5M,33,0
1553309183197335553,2022-07-30 09:19:03+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1553292864536584193,2022-07-30 08:14:12+00:00,深く反省しています…すみませんでした…,8,0
1553032623907569666,2022-07-29 15:00:06+00:00,マジそうくんすまん！！！また今度行こw,8,0
1553031944606478336,2022-07-29 14:57:24+00:00,最高,3,0
1552874463796285441,2022-07-29 04:31:37+00:00,大学院行きたいけど研究中とか絶対ツイッターみちゃうツイッター見るな,9,0
1552872370230415360,2022-07-29 04:23:18+00:00,RT @nipponkoudai: /📢開催します８月６日（土） 13：30 ～\ 🔬関東地区「#リフレッシュ理科教室」🥼～作って！遊んで！おもしろサイエンス！～🧪詳細・申込➡️ https://t.co/IZJcHu4291🧪小学生 ・中学生 ・小中学校教員…,0,5
1552663408490979333,2022-07-28 14:32:58+00:00,RT @Ryo_Hara47: ぜひね！日工大生には来ていただいてですね、盛り上がってね、楽しんで欲しいですね！,0,1
1552608304605437952,2022-07-28 10:54:00+00:00,RT @ShinpeiKato: Unity使ったデジタルツインな自動運転シミュレーション。オープンソース化していきます。詳細はROSConJPで。https://t.co/HhCPYPFz7F https://t.co/hg6sryTx7F,0,328
1552598703482888194,2022-07-28 10:15:51+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1552562050672381952,2022-07-28 07:50:12+00:00,盆踊り大学＾＾；,14,0
1552319232943489024,2022-07-27 15:45:20+00:00,6弦ベースカッコ良すぎる…,5,0
1552314094036078593,2022-07-27 15:24:55+00:00,後輩可愛…,3,0
1552265319049478146,2022-07-27 12:11:06+00:00,ガ https://t.co/UvLhk2pDd4,11,0
1551986550908792834,2022-07-26 17:43:22+00:00,飲酒マリパ気持ちよすぎたW,4,0
1551982794825670656,2022-07-26 17:28:27+00:00,しうたくん殺意マックスのくだりマジでおもろい,4,0
1551896519007432704,2022-07-26 11:45:37+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1551805786120040449,2022-07-26 05:45:05+00:00,やべえなんもわからんかった,6,0
1551772173152710656,2022-07-26 03:31:31+00:00,日工大出火は草,9,0
1551559989567041536,2022-07-25 13:28:22+00:00,【アニメ】全部間違えてるバーのマスター https://t.co/jcQJmNdSHD @YouTubeより,2,0
1551539492154408960,2022-07-25 12:06:55+00:00,RT @ReiNa26515200: 最近話に上がってくるので(厚生労働省のページです) #サル痘 https://t.co/MwsFbYmjwE,0,1
1551538283179814912,2022-07-25 12:02:07+00:00,RT @elena_dayooo: 小樽でポケモンのドローン上がってる！ポケモン分からないけど楽しい！！！これはなんてポケモン？ https://t.co/7pmikLMbEk,0,31172
1551530450627088387,2022-07-25 11:31:00+00:00,スラップ厨はじめました,3,0
1551528928069636096,2022-07-25 11:24:57+00:00,テストさえ無ければ・・・,6,0
1551427338277371905,2022-07-25 04:41:16+00:00,スラップ気持ち良すぎる,5,0
1551364371099422720,2022-07-25 00:31:03+00:00,RT @takigare3: 【恐怖】町田に出現したストーカー系ウーバーイーツ配達員が話題に・玄関から少し離れた場所に料理設置・取りに来た女性を近くで観察・好きな食べ物はピザ・電話＆インターホンを鳴らし「あそ」「ぼ」・断るとインターホンに白ペンキ・ポストも荒らされ…,0,25287
1551353656762843136,2022-07-24 23:48:29+00:00,青学に対抗して日工大生の一日やったろうかな💢,11,0
1551352038050889728,2022-07-24 23:42:03+00:00,RT @w_coast_0330: 水族館の重要指標は水当たり売上らしいです水の量が増えるとコストが嵩むため、それだけ集客力がないと利益の創出に繋がらないそう。ちなみにクラゲは水当たり売上が高いらしく、この指標を重視しだすとクラゲが増えるみたい,0,2353
1551332139907829760,2022-07-24 22:22:59+00:00,ブリーチ毛すぎて先端ボロボロw,4,0
1551331781345157121,2022-07-24 22:21:33+00:00,マジでヘアアイロン欲しすぎ,1,0
1551252326945783808,2022-07-24 17:05:50+00:00,家の中酒しか無ェ…,3,0
1551126332717019136,2022-07-24 08:45:10+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1551071689437777922,2022-07-24 05:08:02+00:00,RT @middfie: 何食ったらこんな残酷な絵が描けるんだ https://t.co/PnJKTdpiMm,0,21761
1550881002872270848,2022-07-23 16:30:19+00:00,ゆうじくんのオタクくんさぁ……ってやつめっちゃ好き,7,0
1550798297711124480,2022-07-23 11:01:41+00:00,大学の夏祭り楽しみ,5,0
1550740196819607553,2022-07-23 07:10:48+00:00,やべえ部室のスイカの存在ずっと忘れてた,9,0
1550711887397957633,2022-07-23 05:18:19+00:00,ベースかっちった……,12,0
1550698220934017024,2022-07-23 04:24:01+00:00,時間ない泣,3,0
1550695469940379650,2022-07-23 04:13:05+00:00,ベース見に行きたい泣,2,0
1550454401252605952,2022-07-22 12:15:09+00:00,何買おうとしたんだっけな…,2,0
1550394467630579713,2022-07-22 08:17:00+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1550377783364587521,2022-07-22 07:10:42+00:00,マジでカフェ開く https://t.co/xnjGw3n5ZI,11,0
1550374065478959106,2022-07-22 06:55:56+00:00,大学のキャンプ場借りて打ち上げしたいんだけど酒持ち込みできるのか？,8,0
1550300163797024768,2022-07-22 02:02:16+00:00,RT @ShinpeiKato: すべてオープンソース↓https://t.co/mNUgD5NdvQいくら調達しても単体企業の資金だけではシリコンバレーより1桁へたしたら2桁劣る。だから山登りで例えると5合目まではオープンソースでゲームチェンジする。そこから先は単体企業…,0,297
1550125939992199168,2022-07-21 14:29:58+00:00,トランペットも吹けるようになりたい,7,0
1550069501093629953,2022-07-21 10:45:42+00:00,鳥やろうでバケツハイボールキメたい,5,0
1550019380968574978,2022-07-21 07:26:33+00:00,ワンチャン落単,7,0
1550019221283024896,2022-07-21 07:25:54+00:00,髪の毛も服も緑の人いてめっちゃ羨ましかった自然になりてえ,5,0
1549991552394887168,2022-07-21 05:35:58+00:00,シーシャバー行きたすぎ,5,0
1549991320038830080,2022-07-21 05:35:02+00:00,超チル,3,0
1549932470816370688,2022-07-21 01:41:12+00:00,うおおおおおお https://t.co/2VobGak5Rj,14,0
1549920456014462976,2022-07-21 00:53:27+00:00,俺プロマネになりたいんです！！！って話したらまず体型からマネジメントしろって言われてとても納得したそれはそう,5,0
1549919892144803841,2022-07-21 00:51:13+00:00,絶対会話を自分で終わらせたい人VS絶対会話を自分で終わらせたい人,10,0
1549674618616938496,2022-07-20 08:36:35+00:00,ソくん陽キャすぎて草拙者たまげたでござるwwww,7,0
1549669453402873856,2022-07-20 08:16:03+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1549664410125627392,2022-07-20 07:56:01+00:00,やらかした,6,0
1549585000403980288,2022-07-20 02:40:28+00:00,カフェインガンギマリ,4,0
1549517488647720960,2022-07-19 22:12:12+00:00,髪の毛セットする時間無くせば研究できるやん笑,4,0
1549453530423238656,2022-07-19 17:58:03+00:00,後輩めちゃくちゃかわいいな・・・（ニチャア）,7,0
1549433357687488512,2022-07-19 16:37:54+00:00,RT @makothin_mkt: 昨日の練習開始時キーボードの高さが自分のみぞおち程度ってことを撮ってもらうはずが動いて謎の写真になった図。 https://t.co/TyWKjND4hz,0,1
1549313488283369474,2022-07-19 08:41:35+00:00,マジでありがたいお言葉頂いた😭,4,0
1549270923706249217,2022-07-19 05:52:26+00:00,メロンリキュールめっちゃほしい,5,0
1549065101470474240,2022-07-18 16:14:35+00:00,この時間にタンドリーチキンを！？ https://t.co/xcqvFn76i9,16,0
1549063287157170176,2022-07-18 16:07:22+00:00,オブジェクト指向終わんねえ・・・,7,0
1548960221602594816,2022-07-18 09:17:49+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？● たばこってどんなあじですか？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1548912723215282176,2022-07-18 06:09:05+00:00,テストの持ち込み資料作成×3つで虚無になった_(:3 」∠)_,8,0
1548681349955223553,2022-07-17 14:49:41+00:00,夏休み遊びに行きたすぎる～！,8,0
1548679171324448768,2022-07-17 14:41:02+00:00,浅草のお祭り行きたいですねぇ,6,0
1548653646815973377,2022-07-17 12:59:36+00:00,煙そのまま食ったみたいな味します気分は仙人ですもう一生吸いません #Peing #質問箱 https://t.co/wYUuhaa794,0,0
1548616356551344129,2022-07-17 10:31:25+00:00,夏祭りは甚平きますｽﾐﾏｾﾝ……,7,0
1548312125210210312,2022-07-16 14:22:31+00:00,社会のｺﾞﾐマジで好きｗｗｗ,7,0
1548311054211436545,2022-07-16 14:18:16+00:00,オーキャンバイト滅茶苦茶楽しかった,5,0
1548244394893246464,2022-07-16 09:53:23+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● 1日にどのくらい酒呑みますか？● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1547988575207432193,2022-07-15 16:56:51+00:00,夜中の散歩好き,8,0
1547832453351763968,2022-07-15 06:36:28+00:00,派手髪はいいぞおじさん,5,0
1547828209110388737,2022-07-15 06:19:36+00:00,"RT @muni_gurume: 【芋ぴっぴ】@浅草,梅田,京都河原町など香ばしさ抜群な焼き芋ブリュレを食べられるお店。糖度50度以上の焼き芋を厳選しており、3ヶ月間熟成させた焼き芋は密の甘味をフルに味わえます！濃厚カスタードを入れて、ブリュレしているので香ばしさも楽…",0,2065
1547575076912263168,2022-07-14 13:33:45+00:00,部屋から出ようにも内側から開かないようになっていました。あなたは仕方ないので休むことにしました。あなたならこんな１日にどんなタイトルをつけますか。＃はぁ,7,0
1547504583781466113,2022-07-14 08:53:38+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● 1日にどのくらい酒呑みますか？● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1547236619186761728,2022-07-13 15:08:50+00:00,印波句徒弾き語り,4,0
1547235214182985728,2022-07-13 15:03:15+00:00,プライムデー買うの忘れてた鬱,6,0
1547220984654360577,2022-07-13 14:06:43+00:00,⁉️ https://t.co/Wbn65EhCKl,14,0
1547205756831043585,2022-07-13 13:06:12+00:00,ユナイトガチハマりした,2,0
1547108552602681344,2022-07-13 06:39:57+00:00,RT @shumpeinit: 当たり前じゃん。自分を成長させてくれる三大研究室の１つだからね。生駒、青柳、進藤は電気科界のdocomo、SoftBank、auみたいなものさ。 #Peing #質問箱 https://t.co/q2N7lDBCZJ,0,1
1547094716017422336,2022-07-13 05:44:58+00:00,そろそろサイゼ豪遊の季節,4,0
1547076626848305152,2022-07-13 04:33:05+00:00,学校行ったら中国マフィアに襲われました🥺,9,0
1547053331507707904,2022-07-13 03:00:31+00:00,今起きた_(┐「ε:)_,5,0
1546875555701993472,2022-07-12 15:14:06+00:00,RT @knjcode: 拡散モデルによるinpaintingでラーメン二郎の写真からレンゲだけをキレイに消していく過程の動画です。 https://t.co/Ja64Tf0yur,0,8771
1546871703850340353,2022-07-12 14:58:48+00:00,サイゼリヤ1000円ガチャを回したよ！柔らかチキンのチーズ焼きプチフォッカペコリーノ・ロマーノグラスワイン 赤やみつきスパイスやみつきスパイスやみつきスパイス計 1000円 1026kcal 塩分 8.5g… https://t.co/S2SQ9yoeDA,4,0
1546854939020115969,2022-07-12 13:52:11+00:00,RT @NIT_program: 【紹介】先日行われた第二回プログラミング教室で紹介した練習問題とそのサンプルコードになります。C言語の理解を深めたい人はぜひチャレンジしてみください！※二次配布禁止https://t.co/FVkw8ie9P0,0,5
1546816260293332993,2022-07-12 11:18:29+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● 1日にどのくらい酒呑みますか？● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
1546765300166987776,2022-07-12 07:55:59+00:00,めっちゃ見に行きてえ https://t.co/XJnKKWyMo2,4,0
1546546219153256448,2022-07-11 17:25:26+00:00,死は救済なんですよね…,6,0
1546481495384412160,2022-07-11 13:08:15+00:00,明日朝サイクリングしよう_(┐「ε:)_,8,0
1546465494144012288,2022-07-11 12:04:40+00:00,RT @g54vv: ＿人人人人人人人人人人人人＿＞　この度、私は　　　　　　　＜＞　プログラミング教室で　　　＜＞　社不の本懐を　　　　　　　＜＞　見せつけました　　　　　　＜＞　very sorry　　　　　　　　＜￣Y^Y^Y^Y^Y^Y^Y^Y^Y^Y^Y￣,0,1
1546460377160237057,2022-07-11 11:44:20+00:00,服買いに行きて,9,0
1546459953799770113,2022-07-11 11:42:39+00:00,RT @mizumizu_0313: Sound人欲しいよ〜,0,2
1546434955102031872,2022-07-11 10:03:19+00:00,RT @NIT_program: プログラミング教室にお越しいただきありがとうございました！本日の講師は副会長が務めました！プログラミングサークルのDiscordで相談など受け付けておりますので、お気軽にDMしてください！ https://t.co/qHxr81sHdD,0,3
1546389330079657986,2022-07-11 07:02:01+00:00,昨日一番うまかったものを挙げろ→何も食わないことで完封可能,6,0
1546213071559208960,2022-07-10 19:21:38+00:00,～髪の毛緑にしてよかったこと～授業の出席出してなくても出席なる,4,0
1546156033751429120,2022-07-10 15:34:59+00:00,毛先ミント色になってきた,3,0
1546152307900813312,2022-07-10 15:20:10+00:00,ギター強くなりたい！！！,6,0
1546100454840741888,2022-07-10 11:54:08+00:00,RT @NIT_program: ‼️【告知】‼️こちら明日になります！！！追記ですが教科書持参でよろしくお願いします！！！1人でもお友達とでも、ぜひご参加ください！！！,0,5
1546046496818479105,2022-07-10 08:19:43+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● 1日にどのくらい酒呑みますか？● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？#質問箱 #匿名質問募集中https://t.co/BO31iuhvX2,0,0
1546037041648922624,2022-07-10 07:42:09+00:00,無印のルームフレグランスめっちゃいい匂いする,9,0
1545723298629439489,2022-07-09 10:55:27+00:00,ロードバイク,0,0
1545715568728150023,2022-07-09 10:24:44+00:00,自分のやってる分野がハードウェアとAIの融合で設計が難しすぎるしそれを求める需要が無さ過ぎて鬱ラジコンの自動運転のAI構築とかに切り替えようかな,4,0
1545713810157162496,2022-07-09 10:17:44+00:00,大学でデザインやってる人サイバーエージェントとか行けてマジで羨ましいAI系の大手行きたいな,5,0
1545644468623507456,2022-07-09 05:42:12+00:00,RT @TipsyBartender: The Kitchen Sink Jungle Juice! Let's do this! https://t.co/PSbclNHF5A,0,22289
1545388084426309632,2022-07-08 12:43:25+00:00,RT @NIT_program: 次回プログラミング教室の連絡です。日時：７月１１日(月曜日)17:00~20:30教室：５－６０１内容：授業内容の解説（配列）（関数）　　　出題傾向からみる期末テスト対策　　　個別相談備考：学年問わず、プログラミング学びたい人向け！…,0,12
1545382785858170880,2022-07-08 12:22:22+00:00,夏祭り着ていくはずの甚平が・・・(´;ω;｀),7,0
1545381796547727361,2022-07-08 12:18:26+00:00,みんなからの匿名質問を募集中！こんな質問に答えてるよ● 1日にどのくらい酒呑みますか？● discordオンラインの時む…● カービィー枠取られた🥺● 今酔ってます？#質問箱 #匿名質問募集中https://t.co/BO31itZmIU,0,0
